place,bedRoom,bathroom,balcony,facing,agePossession,Direction,built_up_area,servant room,furnishing_type,luxury_category,floor_category,price
34.0,4.0,4.0,1.0,1.0,0.0,2.0,2977.0,0.0,2.0,0.0,0.0,3.0
34.0,3.0,4.0,2.0,4.0,0.0,2.0,2056.0,0.0,0.0,0.0,0.0,1.7
34.0,2.0,2.0,2.0,0.0,0.0,2.0,1032.0,0.0,0.0,1.0,2.0,0.9
85.0,2.0,2.0,1.0,3.0,3.0,2.0,754.0,0.0,0.0,1.0,1.0,0.41
94.0,3.0,2.0,2.0,4.0,3.0,2.0,1577.0,0.0,0.0,0.0,0.0,1.5
34.0,3.0,3.0,2.0,6.0,0.0,2.0,1700.0,1.0,0.0,1.0,0.0,1.7
39.0,2.0,2.0,1.0,3.0,3.0,2.0,1150.0,0.0,0.0,1.0,1.0,0.8
85.0,2.0,2.0,1.0,3.0,3.0,2.0,758.0,0.0,0.0,1.0,1.0,0.45
85.0,2.0,2.0,1.0,7.0,3.0,2.0,787.0,0.0,0.0,2.0,1.0,0.46
85.0,2.0,2.0,1.0,0.0,3.0,2.0,650.0,0.0,0.0,1.0,1.0,0.42
85.0,3.0,2.0,1.0,6.0,3.0,2.0,1056.0,0.0,0.0,2.0,1.0,0.6
21.0,4.0,4.0,1.0,5.0,3.0,2.0,2419.0,1.0,0.0,2.0,2.0,3.9
21.0,3.0,3.0,1.0,6.0,3.0,2.0,1749.0,1.0,0.0,1.0,2.0,3.15
1.0,3.0,3.0,1.0,5.0,3.0,2.0,1548.0,1.0,0.0,1.0,2.0,2.47
1.0,4.0,4.0,1.0,2.0,3.0,2.0,1585.0,1.0,0.0,1.0,2.0,2.54
1.0,4.0,4.0,2.0,3.0,3.0,2.0,1978.0,1.0,0.0,1.0,2.0,3.14
100.0,3.0,2.0,2.0,3.0,2.0,2.0,1247.0,1.0,0.0,0.0,0.0,1.8
90.0,3.0,3.0,3.0,5.0,3.0,0.0,2317.0,1.0,0.0,0.0,0.0,2.95
90.0,3.0,3.0,3.0,4.0,3.0,0.0,1870.0,1.0,0.0,0.0,0.0,2.45
104.0,3.0,3.0,2.0,4.0,3.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.9
72.0,2.0,2.0,1.0,5.0,1.0,1.0,715.0,0.0,0.0,1.0,1.0,0.22
72.0,2.0,2.0,1.0,5.0,1.0,1.0,631.0,0.0,0.0,1.0,2.0,0.16
72.0,2.0,2.0,1.0,5.0,1.0,1.0,685.0,0.0,0.0,1.0,2.0,0.21
46.0,2.0,2.0,1.0,5.0,1.0,1.0,683.0,0.0,0.0,1.0,2.0,0.21
46.0,2.0,2.0,1.0,5.0,1.0,1.0,674.0,0.0,0.0,1.0,1.0,0.19
46.0,2.0,2.0,1.0,5.0,1.0,1.0,707.0,0.0,0.0,0.0,1.0,0.2
53.0,3.0,2.0,1.0,3.0,3.0,2.0,813.0,0.0,0.0,2.0,0.0,0.63
53.0,2.0,2.0,1.0,6.0,3.0,2.0,660.0,0.0,0.0,0.0,0.0,0.5
53.0,2.0,2.0,2.0,1.0,3.0,2.0,663.0,0.0,0.0,0.0,0.0,0.53
53.0,3.0,2.0,3.0,4.0,3.0,2.0,930.0,0.0,0.0,2.0,0.0,0.65
86.0,3.0,2.0,1.0,6.0,3.0,2.0,983.0,0.0,0.0,2.0,1.0,0.41
88.0,2.0,2.0,1.0,5.0,3.0,2.0,728.0,0.0,0.0,2.0,1.0,0.33
86.0,3.0,2.0,1.0,2.0,3.0,2.0,1161.0,0.0,0.0,2.0,1.0,0.57
88.0,3.0,2.0,1.0,2.0,3.0,2.0,1092.0,0.0,0.0,2.0,2.0,0.51
86.0,2.0,2.0,1.0,2.0,3.0,2.0,693.0,0.0,0.0,2.0,1.0,0.27
36.0,2.0,1.0,0.0,6.0,1.0,2.0,590.0,0.0,0.0,2.0,2.0,0.28
88.0,2.0,2.0,1.0,5.0,3.0,2.0,697.0,0.0,0.0,2.0,1.0,0.31
88.0,2.0,2.0,1.0,2.0,1.0,2.0,839.0,0.0,0.0,2.0,1.0,0.39
88.0,3.0,2.0,2.0,6.0,1.0,2.0,918.0,0.0,0.0,2.0,1.0,0.43
88.0,3.0,2.0,1.0,5.0,1.0,2.0,978.0,0.0,0.0,2.0,1.0,0.46
36.0,2.0,2.0,1.0,6.0,3.0,2.0,642.0,0.0,0.0,2.0,2.0,0.24
36.0,1.0,1.0,0.0,2.0,3.0,2.0,376.0,0.0,0.0,1.0,1.0,0.14
36.0,2.0,1.0,0.0,5.0,3.0,2.0,470.0,0.0,0.0,2.0,1.0,0.17
86.0,3.0,2.0,1.0,5.0,1.0,2.0,937.0,0.0,0.0,2.0,1.0,0.46
86.0,3.0,2.0,1.0,2.0,1.0,2.0,813.0,0.0,0.0,2.0,1.0,0.4
86.0,3.0,2.0,1.0,5.0,1.0,2.0,1186.0,0.0,0.0,1.0,1.0,0.58
67.0,2.0,2.0,1.0,5.0,0.0,2.0,727.0,0.0,0.0,1.0,1.0,0.25
67.0,2.0,2.0,1.0,5.0,3.0,2.0,636.0,0.0,0.0,2.0,2.0,0.23
86.0,2.0,2.0,1.0,6.0,1.0,2.0,727.0,0.0,0.0,2.0,1.0,0.36
36.0,2.0,2.0,1.0,5.0,3.0,2.0,619.0,0.0,0.0,2.0,1.0,0.28
88.0,2.0,2.0,1.0,6.0,1.0,2.0,730.0,0.0,0.0,2.0,2.0,0.32
34.0,2.0,1.0,1.0,2.0,2.0,2.0,573.0,0.0,2.0,1.0,1.0,0.3
65.0,2.0,2.0,1.0,4.0,3.0,3.0,642.0,0.0,0.0,1.0,1.0,0.17
65.0,3.0,2.0,1.0,0.0,3.0,3.0,1018.0,0.0,0.0,1.0,1.0,0.27
65.0,2.0,2.0,1.0,6.0,3.0,3.0,636.0,0.0,0.0,1.0,1.0,0.17
65.0,1.0,1.0,1.0,4.0,3.0,3.0,406.0,0.0,0.0,2.0,2.0,0.11
65.0,2.0,2.0,1.0,4.0,3.0,3.0,727.0,0.0,0.0,1.0,1.0,0.19
65.0,2.0,2.0,1.0,0.0,3.0,3.0,693.0,0.0,0.0,1.0,1.0,0.19
65.0,2.0,2.0,1.0,4.0,3.0,3.0,680.0,0.0,0.0,1.0,1.0,0.18
65.0,2.0,2.0,1.0,0.0,3.0,3.0,659.0,0.0,0.0,1.0,1.0,0.17
65.0,2.0,2.0,1.0,4.0,3.0,3.0,599.0,0.0,0.0,1.0,1.0,0.17
65.0,2.0,2.0,1.0,3.0,3.0,3.0,678.0,0.0,0.0,1.0,1.0,0.18
65.0,3.0,2.0,1.0,1.0,3.0,3.0,825.0,0.0,0.0,1.0,2.0,0.21
65.0,2.0,2.0,1.0,5.0,3.0,3.0,678.0,0.0,0.0,2.0,1.0,0.18
90.0,2.0,2.0,1.0,5.0,3.0,0.0,1063.0,0.0,0.0,2.0,0.0,0.74
90.0,2.0,2.0,1.0,5.0,3.0,0.0,1075.0,0.0,0.0,2.0,0.0,0.74
90.0,3.0,2.0,2.0,7.0,3.0,0.0,1049.0,0.0,0.0,2.0,0.0,0.82
97.0,3.0,2.0,2.0,2.0,1.0,2.0,1089.0,0.0,0.0,2.0,1.0,0.76
62.0,1.0,1.0,0.0,2.0,1.0,2.0,304.0,0.0,0.0,1.0,1.0,0.18
46.0,2.0,2.0,1.0,1.0,3.0,1.0,535.0,0.0,0.0,1.0,1.0,0.16
72.0,2.0,2.0,1.0,1.0,3.0,1.0,678.0,0.0,0.0,1.0,2.0,0.19
121.0,2.0,2.0,1.0,4.0,3.0,1.0,599.0,0.0,0.0,1.0,1.0,0.22
121.0,2.0,2.0,1.0,7.0,3.0,1.0,599.0,0.0,0.0,2.0,1.0,0.2
86.0,2.0,2.0,1.0,6.0,1.0,2.0,609.0,0.0,0.0,1.0,1.0,0.3
73.0,3.0,2.0,1.0,4.0,0.0,2.0,1067.0,0.0,0.0,2.0,2.0,0.52
100.0,2.0,2.0,1.0,2.0,1.0,0.0,667.0,0.0,0.0,1.0,2.0,0.39
57.0,2.0,2.0,1.0,0.0,1.0,2.0,691.0,0.0,0.0,1.0,2.0,0.4
73.0,2.0,2.0,1.0,2.0,1.0,2.0,731.0,0.0,0.0,1.0,2.0,0.38
73.0,3.0,2.0,1.0,5.0,1.0,2.0,901.0,0.0,0.0,2.0,2.0,0.47
121.0,2.0,2.0,1.0,4.0,3.0,1.0,800.0,0.0,0.0,2.0,1.0,0.2
121.0,3.0,2.0,1.0,4.0,3.0,1.0,1100.0,0.0,0.0,2.0,2.0,0.37
121.0,3.0,2.0,1.0,4.0,3.0,1.0,1100.0,0.0,0.0,2.0,1.0,0.32
121.0,1.0,1.0,0.0,4.0,3.0,1.0,470.0,0.0,0.0,2.0,1.0,0.12
121.0,2.0,2.0,1.0,4.0,3.0,1.0,680.0,0.0,0.0,2.0,1.0,0.17
96.0,2.0,2.0,1.0,2.0,3.0,1.0,650.0,0.0,0.0,2.0,2.0,0.18
121.0,2.0,1.0,1.0,7.0,3.0,1.0,620.0,0.0,0.0,2.0,2.0,0.16
121.0,2.0,1.0,1.0,4.0,3.0,1.0,670.0,0.0,0.0,1.0,2.0,0.17
121.0,2.0,1.0,1.0,3.0,3.0,1.0,600.0,0.0,0.0,2.0,2.0,0.15
121.0,2.0,1.0,1.0,4.0,3.0,1.0,660.0,0.0,0.0,1.0,2.0,0.17
121.0,2.0,1.0,1.0,2.0,3.0,1.0,650.0,0.0,0.0,1.0,2.0,0.19
33.0,3.0,2.0,2.0,6.0,3.0,1.0,1350.0,0.0,0.0,1.0,1.0,0.51
82.0,2.0,2.0,1.0,5.0,3.0,2.0,867.0,0.0,0.0,1.0,2.0,0.42
26.0,2.0,2.0,1.0,5.0,3.0,0.0,855.0,0.0,0.0,1.0,1.0,0.45
34.0,3.0,3.0,1.0,2.0,2.0,2.0,1136.0,0.0,0.0,1.0,0.0,0.99
132.0,3.0,2.0,1.0,1.0,3.0,3.0,1044.0,0.0,0.0,2.0,2.0,0.46
132.0,3.0,2.0,2.0,4.0,3.0,3.0,1215.0,0.0,0.0,1.0,1.0,0.54
132.0,3.0,2.0,1.0,4.0,3.0,3.0,1548.0,0.0,0.0,1.0,1.0,0.69
132.0,2.0,2.0,1.0,1.0,3.0,3.0,898.0,0.0,0.0,1.0,1.0,0.4
32.0,1.0,1.0,1.0,4.0,3.0,1.0,513.0,0.0,0.0,1.0,1.0,0.29
32.0,2.0,2.0,0.0,6.0,3.0,1.0,684.0,0.0,0.0,1.0,1.0,0.38
66.0,2.0,2.0,1.0,6.0,3.0,3.0,847.0,0.0,0.0,1.0,2.0,0.28
5.0,2.0,2.0,1.0,3.0,3.0,1.0,790.0,0.0,0.0,0.0,1.0,0.39
85.0,2.0,2.0,1.0,7.0,0.0,2.0,770.0,0.0,2.0,0.0,2.0,0.5
85.0,2.0,2.0,1.0,0.0,0.0,2.0,760.0,0.0,0.0,0.0,1.0,0.45
85.0,2.0,2.0,1.0,2.0,0.0,2.0,761.0,0.0,2.0,0.0,2.0,0.46
85.0,1.0,1.0,0.0,5.0,0.0,2.0,616.0,0.0,0.0,0.0,2.0,0.34
85.0,2.0,2.0,1.0,3.0,0.0,2.0,898.0,0.0,0.0,0.0,2.0,0.56
85.0,2.0,2.0,1.0,2.0,0.0,2.0,770.0,0.0,0.0,2.0,2.0,0.46
104.0,3.0,2.0,1.0,5.0,3.0,0.0,1002.0,0.0,0.0,2.0,2.0,0.62
104.0,3.0,2.0,1.0,6.0,0.0,0.0,1002.0,0.0,0.0,1.0,0.0,0.64
85.0,2.0,2.0,0.0,4.0,0.0,2.0,796.0,0.0,0.0,2.0,1.0,0.47
90.0,3.0,3.0,1.0,0.0,3.0,0.0,1242.0,0.0,0.0,0.0,0.0,0.95
85.0,2.0,2.0,1.0,0.0,0.0,2.0,898.0,0.0,0.0,0.0,1.0,0.54
85.0,3.0,3.0,2.0,0.0,0.0,2.0,1711.0,0.0,0.0,1.0,2.0,1.0
72.0,2.0,2.0,1.0,0.0,0.0,1.0,914.0,0.0,0.0,0.0,0.0,0.55
104.0,2.0,2.0,1.0,3.0,3.0,0.0,767.0,0.0,0.0,2.0,0.0,0.35
104.0,2.0,2.0,1.0,4.0,0.0,0.0,849.0,0.0,0.0,2.0,0.0,0.44
92.0,3.0,2.0,2.0,1.0,3.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.55
25.0,3.0,2.0,1.0,1.0,3.0,1.0,1300.0,0.0,0.0,0.0,1.0,1.0
60.0,3.0,3.0,1.0,7.0,3.0,1.0,1470.0,0.0,0.0,2.0,2.0,2.9
85.0,1.0,1.0,0.0,7.0,0.0,2.0,479.0,0.0,0.0,0.0,1.0,0.3
85.0,2.0,2.0,1.0,3.0,0.0,2.0,770.0,0.0,0.0,1.0,2.0,0.47
104.0,2.0,3.0,1.0,4.0,3.0,0.0,950.0,0.0,0.0,2.0,1.0,0.42
92.0,2.0,2.0,1.0,5.0,0.0,0.0,825.0,0.0,0.0,2.0,2.0,0.48
104.0,3.0,2.0,2.0,6.0,3.0,0.0,1025.0,0.0,0.0,2.0,0.0,0.9
85.0,2.0,2.0,1.0,3.0,0.0,2.0,902.0,0.0,0.0,0.0,2.0,0.55
45.0,2.0,2.0,1.0,6.0,0.0,3.0,1001.0,0.0,2.0,0.0,0.0,0.9
71.0,3.0,2.0,1.0,5.0,3.0,1.0,1101.0,0.0,0.0,0.0,0.0,0.9
71.0,2.0,2.0,1.0,1.0,3.0,1.0,817.0,0.0,0.0,0.0,2.0,0.7
71.0,4.0,3.0,1.0,6.0,3.0,1.0,1560.0,0.0,0.0,2.0,2.0,1.33
126.0,2.0,2.0,1.0,4.0,0.0,0.0,1287.0,0.0,1.0,2.0,2.0,1.05
34.0,3.0,2.0,1.0,7.0,3.0,0.0,1500.0,0.0,1.0,2.0,0.0,1.35
34.0,3.0,3.0,1.0,0.0,3.0,0.0,1500.0,0.0,1.0,0.0,0.0,1.3
126.0,3.0,2.0,1.0,5.0,0.0,0.0,1503.0,0.0,0.0,2.0,2.0,1.3
73.0,3.0,2.0,1.0,5.0,3.0,2.0,1074.0,0.0,0.0,2.0,1.0,0.55
73.0,2.0,2.0,1.0,5.0,3.0,2.0,746.0,0.0,0.0,2.0,1.0,0.44
73.0,3.0,2.0,1.0,4.0,0.0,2.0,1009.0,0.0,0.0,2.0,2.0,0.5
100.0,3.0,3.0,1.0,2.0,2.0,2.0,1354.0,0.0,0.0,1.0,0.0,2.0
36.0,3.0,2.0,1.0,6.0,2.0,2.0,1122.0,0.0,0.0,1.0,2.0,0.48
36.0,3.0,2.0,1.0,5.0,2.0,2.0,1027.0,0.0,2.0,1.0,2.0,0.64
82.0,3.0,3.0,2.0,4.0,1.0,2.0,1069.0,0.0,0.0,1.0,1.0,0.68
78.0,3.0,3.0,1.0,1.0,2.0,2.0,1326.0,0.0,0.0,1.0,2.0,1.6
97.0,3.0,2.0,1.0,6.0,2.0,2.0,1069.0,0.0,2.0,1.0,2.0,0.78
107.0,1.0,1.0,0.0,5.0,0.0,2.0,470.0,0.0,0.0,1.0,2.0,0.15
82.0,2.0,2.0,1.0,7.0,2.0,2.0,813.0,0.0,0.0,2.0,1.0,0.38
74.0,3.0,2.0,1.0,4.0,3.0,2.0,991.0,0.0,0.0,1.0,2.0,0.56
36.0,2.0,2.0,1.0,6.0,1.0,2.0,707.0,0.0,0.0,1.0,1.0,0.32
74.0,2.0,2.0,1.0,3.0,3.0,2.0,813.0,0.0,2.0,2.0,1.0,0.46
74.0,2.0,2.0,1.0,4.0,3.0,2.0,823.0,0.0,0.0,2.0,2.0,0.47
36.0,2.0,2.0,1.0,7.0,2.0,2.0,727.0,0.0,0.0,1.0,2.0,0.36
82.0,2.0,2.0,1.0,7.0,3.0,2.0,684.0,0.0,0.0,1.0,1.0,0.42
36.0,3.0,2.0,1.0,0.0,1.0,2.0,967.0,0.0,0.0,1.0,2.0,0.7
36.0,2.0,2.0,1.0,6.0,1.0,2.0,633.0,0.0,0.0,2.0,2.0,0.29
129.0,4.0,3.0,2.0,1.0,2.0,2.0,1848.0,0.0,1.0,1.0,2.0,3.0
106.0,3.0,2.0,1.0,1.0,0.0,2.0,967.0,0.0,0.0,2.0,1.0,0.42
126.0,5.0,4.0,2.0,3.0,0.0,0.0,2626.0,0.0,1.0,2.0,1.0,3.8
85.0,2.0,2.0,1.0,0.0,3.0,2.0,772.0,0.0,0.0,2.0,2.0,0.41
85.0,3.0,2.0,1.0,0.0,3.0,2.0,987.0,0.0,0.0,1.0,2.0,0.47
8.0,3.0,2.0,1.0,4.0,2.0,2.0,1071.0,0.0,0.0,1.0,2.0,1.55
129.0,3.0,2.0,1.0,7.0,2.0,2.0,1069.0,0.0,0.0,2.0,2.0,0.52
49.0,3.0,2.0,1.0,4.0,2.0,2.0,1275.0,0.0,2.0,0.0,0.0,1.25
49.0,2.0,2.0,1.0,5.0,2.0,2.0,1078.0,0.0,1.0,1.0,2.0,1.12
123.0,4.0,3.0,2.0,1.0,3.0,2.0,1540.0,0.0,2.0,2.0,1.0,1.9
94.0,3.0,2.0,1.0,5.0,3.0,2.0,1300.0,0.0,0.0,0.0,1.0,0.75
59.0,2.0,2.0,1.0,5.0,3.0,2.0,820.0,0.0,0.0,0.0,2.0,0.5
59.0,3.0,2.0,2.0,2.0,0.0,2.0,1200.0,0.0,0.0,0.0,1.0,0.75
36.0,2.0,2.0,1.0,2.0,0.0,2.0,800.0,0.0,0.0,1.0,2.0,0.5
90.0,3.0,2.0,2.0,5.0,3.0,0.0,1369.0,0.0,0.0,2.0,2.0,0.85
53.0,3.0,3.0,2.0,0.0,3.0,2.0,930.0,0.0,0.0,0.0,0.0,0.65
53.0,3.0,2.0,1.0,7.0,3.0,2.0,905.0,0.0,0.0,2.0,0.0,0.6
53.0,3.0,2.0,1.0,2.0,3.0,2.0,905.0,0.0,0.0,2.0,1.0,0.62
53.0,2.0,2.0,2.0,6.0,3.0,2.0,747.0,0.0,0.0,2.0,1.0,0.5
53.0,3.0,2.0,3.0,0.0,3.0,2.0,930.0,0.0,0.0,2.0,0.0,0.66
53.0,3.0,2.0,3.0,6.0,3.0,2.0,965.0,0.0,0.0,0.0,0.0,0.68
59.0,3.0,2.0,2.0,3.0,3.0,2.0,1200.0,0.0,0.0,0.0,2.0,0.74
94.0,3.0,2.0,1.0,2.0,0.0,2.0,1350.0,0.0,0.0,1.0,1.0,0.75
36.0,4.0,4.0,4.0,5.0,2.0,2.0,2834.0,0.0,0.0,0.0,0.0,2.85
35.0,3.0,2.0,1.0,5.0,3.0,2.0,1067.0,0.0,0.0,1.0,1.0,0.6
16.0,3.0,2.0,1.0,6.0,3.0,2.0,841.0,0.0,0.0,2.0,2.0,0.51
34.0,2.0,2.0,1.0,3.0,0.0,0.0,992.0,0.0,0.0,1.0,2.0,0.65
10.0,1.0,1.0,1.0,5.0,0.0,2.0,452.0,0.0,0.0,0.0,2.0,0.16
104.0,2.0,2.0,1.0,6.0,3.0,0.0,667.0,0.0,0.0,0.0,2.0,0.36
36.0,3.0,2.0,1.0,5.0,0.0,2.0,1163.0,0.0,0.0,1.0,2.0,1.05
8.0,3.0,2.0,1.0,0.0,2.0,2.0,1426.0,0.0,0.0,1.0,1.0,1.4
16.0,3.0,3.0,1.0,0.0,3.0,2.0,1236.0,0.0,0.0,0.0,1.0,0.68
15.0,2.0,2.0,1.0,3.0,3.0,2.0,548.0,0.0,1.0,1.0,2.0,0.23
5.0,1.0,1.0,1.0,0.0,2.0,1.0,461.0,0.0,0.0,1.0,1.0,0.16
105.0,1.0,1.0,0.0,3.0,0.0,2.0,539.0,0.0,0.0,1.0,1.0,0.21
16.0,3.0,2.0,1.0,4.0,2.0,2.0,986.0,0.0,0.0,1.0,2.0,0.45
34.0,3.0,2.0,1.0,6.0,3.0,0.0,1600.0,1.0,1.0,1.0,0.0,1.75
89.0,2.0,1.0,1.0,5.0,2.0,2.0,539.0,0.0,0.0,1.0,1.0,0.3
104.0,2.0,2.0,1.0,1.0,4.0,0.0,736.0,0.0,0.0,0.0,1.0,0.32
121.0,2.0,1.0,1.0,5.0,2.0,1.0,445.0,0.0,0.0,1.0,1.0,0.16
37.0,3.0,1.0,0.0,4.0,2.0,2.0,900.0,0.0,0.0,1.0,1.0,0.7
16.0,3.0,2.0,1.0,0.0,2.0,2.0,770.0,0.0,2.0,1.0,1.0,0.33
50.0,2.0,2.0,0.0,0.0,2.0,1.0,513.0,0.0,0.0,0.0,2.0,0.2
104.0,4.0,3.0,2.0,3.0,2.0,0.0,1424.0,0.0,0.0,1.0,2.0,0.91
34.0,3.0,2.0,2.0,6.0,3.0,2.0,968.0,0.0,0.0,2.0,2.0,0.45
130.0,3.0,3.0,2.0,5.0,0.0,2.0,1373.0,0.0,0.0,1.0,2.0,1.3
21.0,4.0,3.0,1.0,0.0,2.0,2.0,1480.0,0.0,2.0,2.0,2.0,1.6
104.0,2.0,2.0,1.0,0.0,1.0,0.0,835.0,0.0,0.0,1.0,2.0,0.37
129.0,1.0,1.0,0.0,5.0,1.0,2.0,342.0,0.0,0.0,2.0,1.0,0.14
118.0,2.0,2.0,1.0,6.0,1.0,3.0,736.0,0.0,0.0,1.0,0.0,0.4
104.0,3.0,2.0,2.0,7.0,3.0,0.0,1186.0,0.0,2.0,1.0,1.0,0.64
111.0,2.0,2.0,1.0,6.0,1.0,1.0,754.0,0.0,0.0,1.0,0.0,0.85
32.0,2.0,2.0,1.0,4.0,1.0,1.0,909.0,0.0,0.0,1.0,1.0,0.39
90.0,2.0,2.0,1.0,5.0,2.0,1.0,727.0,0.0,0.0,1.0,1.0,0.24
104.0,2.0,1.0,1.0,5.0,0.0,0.0,922.0,0.0,0.0,1.0,2.0,0.23
32.0,2.0,2.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,1.0,2.0,0.45
5.0,2.0,2.0,1.0,6.0,2.0,0.0,757.0,0.0,0.0,1.0,2.0,0.38
104.0,2.0,2.0,1.0,0.0,1.0,0.0,650.0,0.0,0.0,1.0,1.0,0.43
16.0,2.0,2.0,1.0,5.0,1.0,2.0,599.0,0.0,0.0,1.0,1.0,0.27
53.0,2.0,2.0,1.0,5.0,3.0,2.0,684.0,0.0,0.0,2.0,1.0,0.38
79.0,2.0,2.0,1.0,0.0,0.0,3.0,707.0,0.0,0.0,0.0,2.0,0.24
53.0,2.0,2.0,1.0,2.0,3.0,2.0,602.0,0.0,0.0,1.0,1.0,0.55
32.0,2.0,1.0,1.0,5.0,0.0,1.0,701.0,0.0,0.0,2.0,2.0,0.27
36.0,2.0,2.0,1.0,2.0,3.0,2.0,895.0,0.0,0.0,1.0,1.0,0.57
32.0,2.0,1.0,1.0,5.0,2.0,1.0,571.0,0.0,0.0,1.0,2.0,0.25
41.0,2.0,1.0,0.0,4.0,0.0,2.0,500.0,0.0,0.0,0.0,1.0,0.15
90.0,3.0,2.0,2.0,0.0,0.0,0.0,1172.0,0.0,1.0,0.0,2.0,1.25
17.0,3.0,3.0,2.0,0.0,0.0,2.0,1095.0,0.0,0.0,1.0,2.0,0.7
104.0,3.0,2.0,2.0,2.0,0.0,0.0,1077.0,0.0,0.0,1.0,2.0,0.65
118.0,2.0,1.0,1.0,4.0,4.0,3.0,624.0,0.0,0.0,1.0,2.0,0.24
20.0,1.0,1.0,1.0,4.0,3.0,3.0,410.0,0.0,0.0,1.0,1.0,0.09
0.0,2.0,1.0,1.0,1.0,2.0,2.0,679.0,0.0,0.0,2.0,1.0,0.16
98.0,3.0,2.0,3.0,2.0,2.0,1.0,1289.0,0.0,1.0,1.0,2.0,1.79
91.0,2.0,1.0,1.0,2.0,3.0,1.0,633.0,0.0,0.0,2.0,2.0,0.24
114.0,2.0,1.0,0.0,4.0,3.0,3.0,558.0,0.0,0.0,2.0,1.0,0.33
26.0,2.0,2.0,1.0,1.0,0.0,0.0,1012.0,0.0,0.0,1.0,2.0,0.54
36.0,2.0,2.0,1.0,4.0,0.0,2.0,770.0,0.0,0.0,1.0,1.0,0.35
11.0,3.0,3.0,2.0,2.0,1.0,1.0,823.0,0.0,0.0,1.0,1.0,0.35
32.0,2.0,2.0,1.0,5.0,0.0,1.0,642.0,1.0,0.0,1.0,1.0,0.2
125.0,2.0,2.0,1.0,1.0,3.0,2.0,886.0,0.0,0.0,1.0,1.0,0.75
8.0,2.0,1.0,1.0,7.0,2.0,2.0,556.0,0.0,0.0,1.0,2.0,0.4
81.0,3.0,2.0,1.0,4.0,3.0,2.0,1300.0,0.0,1.0,0.0,2.0,0.84
81.0,3.0,2.0,1.0,4.0,4.0,2.0,1076.0,0.0,1.0,1.0,2.0,0.85
18.0,4.0,4.0,2.0,5.0,3.0,0.0,1625.0,1.0,0.0,1.0,0.0,2.0
93.0,3.0,2.0,2.0,5.0,1.0,1.0,1050.0,0.0,1.0,1.0,0.0,1.3
68.0,2.0,1.0,0.0,5.0,1.0,1.0,289.0,0.0,0.0,0.0,1.0,0.12
72.0,3.0,2.0,1.0,0.0,2.0,1.0,927.0,0.0,1.0,1.0,1.0,0.39
61.0,2.0,2.0,1.0,7.0,2.0,2.0,1029.0,0.0,2.0,1.0,1.0,0.9
32.0,2.0,2.0,1.0,0.0,0.0,1.0,850.0,0.0,2.0,1.0,1.0,0.32
75.0,2.0,2.0,1.0,2.0,3.0,2.0,557.0,0.0,0.0,1.0,2.0,0.25
16.0,2.0,2.0,1.0,3.0,0.0,2.0,794.0,0.0,0.0,1.0,1.0,0.45
11.0,3.0,2.0,1.0,2.0,1.0,1.0,793.0,0.0,0.0,1.0,1.0,0.26
67.0,2.0,2.0,0.0,6.0,0.0,3.0,787.0,0.0,0.0,0.0,2.0,0.27
113.0,4.0,2.0,1.0,2.0,2.0,1.0,1201.0,0.0,2.0,0.0,2.0,0.7
81.0,3.0,4.0,1.0,0.0,1.0,2.0,2083.0,1.0,0.0,2.0,0.0,4.0
99.0,1.0,1.0,1.0,5.0,0.0,2.0,442.0,0.0,0.0,1.0,2.0,0.21
74.0,2.0,2.0,2.0,3.0,2.0,2.0,728.0,0.0,0.0,1.0,1.0,0.35
16.0,2.0,2.0,1.0,1.0,2.0,2.0,662.0,0.0,0.0,1.0,1.0,0.3
42.0,2.0,2.0,1.0,2.0,0.0,2.0,774.0,0.0,0.0,1.0,1.0,0.36
